,zon,zon_ef,mer,mer_perp,mer_parl,N,nui,R,F,E,ratio,hem,ge,K,dn
250,21.60163889146301,11.353314913592557,26.00167164954426,-3.001106477503217,16.77387718649506,1.3420606444457614e+17,1.5871808143635666,0.0011200703072441536,17.60358170404242,0.552152226537825,0.9695879974530901,south,9.083925240261097,2.1930672238243056e-05,2013-12-25 05:40:00
260,25.536117201879005,14.402321919763098,27.839102155998514,-3.2752596137456433,17.0944882973781,1.637971476552874e+17,1.3331690345837437,0.0008865372685820558,18.261235945124426,0.5279976818021499,0.9718989240175564,south,9.05657680327692,1.8589149447145527e-05,2013-12-25 05:40:00
270,28.889017870649088,16.91313358999984,29.59184093246329,-3.647288812842656,17.493683352630068,1.9362108126275523e+17,1.1331582523453745,0.0007167607571725913,18.522499892996663,0.492826268504004,0.9740826812899058,south,9.029351685120096,1.5549180559270263e-05,2013-12-25 05:40:00
280,31.531465907907087,18.879237928009253,31.00225356841342,-3.9707238185634375,17.823734158232938,2.2226758932585907e+17,0.9712906307121898,0.000584275101973073,18.311252672644923,0.5235016241907228,0.9722055506570281,south,9.002249145482297,1.2779115667755341e-05,2013-12-25 05:40:00
290,33.289826682004666,20.289514163631633,31.68574243975188,-4.070409240152617,17.836376585808214,2.4843655462291146e+17,0.8498949054626461,0.0004960954367070838,18.00885067293775,0.473404748198439,0.9743859860492428,south,8.975268449602138,1.0515651097728536e-05,2013-12-25 05:40:00
300,35.128041868345626,21.517980825285274,32.96823404424391,-4.506251452003967,18.268790307252676,2.7229165449326253e+17,0.7451814702599664,0.0004196654933580865,17.401913596465025,0.4944124303331945,0.972373523504609,south,8.948408868215399,8.672516027757808e-06,2013-12-25 05:40:00
310,36.42267554488535,22.34732801338706,33.93690488197049,-4.8890435444287785,18.59963578960664,2.932319909407503e+17,0.6654273278375085,0.0003697300876154817,16.8410536207322,0.4510913145407567,0.9739135129719731,south,8.921669677505726,7.201948805495631e-06,2013-12-25 05:40:00
320,38.28634566660934,23.693831662546266,34.93685865577827,-5.247725589106087,18.751751527304616,3.119077500793135e+17,0.593920978845565,0.0003215993506074885,16.54031853897681,0.4601427272836686,0.9729335151513284,south,8.895050159055883,5.820292954081814e-06,2013-12-25 05:40:00
330,38.83363917934999,24.075404667977658,35.265784611517624,-5.376046817415938,18.823312563784157,3.2676277084365274e+17,0.5436373783408383,0.00029486336507383984,16.131311895852175,0.4112739002973789,0.975138475606812,south,8.868549599799476,4.724825205845407e-06,2013-12-25 05:40:00
340,39.77447889317974,24.601438496614268,36.13030199756495,-5.764367565437318,19.158676808719516,3.3987061439568365e+17,0.4949001827928615,0.00026451683810281313,15.550488653591234,0.4207402458986553,0.9736563636682902,south,8.842167291973231,4.065364143170707e-06,2013-12-25 05:40:00
350,40.67448435076403,25.05045228381597,37.06623765913707,-6.219141865651095,19.54040344352214,3.513683340354665e+17,0.45185533223510904,0.00023746538436857719,14.890753465422629,0.43102847321650395,0.9718682542968767,south,8.815902533069698,3.145018466077411e-06,2013-12-25 05:40:00
360,40.95882166940362,25.173395634891254,37.419986630504646,-6.367932459483283,19.71768549490297,3.588561238250182e+17,0.42013941377102754,0.00021917527620156265,14.276942454165054,0.44260025540336484,0.9699311137488223,south,8.789754625790525,2.5591420617635703e-06,2013-12-25 05:40:00
370,41.257337974333126,25.120249490463458,38.14542384730483,-6.848369773228179,20.08437252462272,3.66539172408434e+17,0.39334256301175485,0.00020834958480341946,13.83483518455437,0.3644432429606601,0.9743336786569062,south,8.763722878000134,2.185968623399266e-06,2013-12-25 05:40:00
380,41.72095430282318,25.20234974738824,38.96979599100295,-7.293878729469876,20.51157850635995,3.716333657984746e+17,0.36667116995595966,0.00019230596839153318,13.227871698307887,0.3794649894445811,0.972113206415615,south,8.737806602679962,1.5395709772035421e-06,2013-12-25 05:40:00
390,41.85406731276085,25.147417101463166,39.39010688944245,-7.512258010705161,20.770542947302207,3.7469182384883834e+17,0.34663803304119994,0.00018100137673174966,12.721649358423234,0.3974724851692694,0.9697028131983241,south,8.712005117883095,1.1571611939971416e-06,2013-12-25 05:40:00
400,42.23457310331551,25.14806677436881,40.221124036757345,-7.974819722845425,21.223011004481698,3.76986603192629e+17,0.32568782213802794,0.00016822195486012318,12.17477243340711,0.41785538743967726,0.9668174591209685,south,8.686317746689436,1.0358473847486823e-06,2013-12-25 05:40:00
410,42.17415698141676,24.775470212300863,40.902222485041214,-8.493533656990826,21.653792628638556,3.791652182969716e+17,0.3105291156813327,0.00016374639286993666,11.791179374986323,0.348605675875187,0.9712840322613087,south,8.660743817161276,5.656871251219642e-07,2013-12-25 05:40:00
420,42.37265045861799,24.850842837572348,41.17401995477042,-8.610378942227491,21.792237313349055,3.77939975089104e+17,0.29903966758732253,0.00015768969678948074,11.453320704628851,0.35711524309774123,0.969762738252987,south,8.635282662299383,3.2299963492623123e-07,2013-12-25 05:40:00
430,42.79684717330762,24.87151262504552,42.04839144428561,-9.11632250603208,22.241664437108906,3.782641769980063e+17,0.2828746105876917,0.00014736957413398073,10.996610119498785,0.3651438489943767,0.9678620176068815,south,8.609933619999481,3.081966595068139e-07,2013-12-25 05:40:00
440,43.3595439060053,25.09409943764517,42.75105237252304,-9.509744350570958,22.517291332795114,3.7694516099583206e+17,0.26890291981585845,0.00013840959293834288,10.527503371527478,0.3720100949386579,0.9658691100219108,south,8.584696033009237,-5.6819383743169874e-08,2013-12-25 05:40:00
450,43.352329443197874,24.93114810908779,43.11705067461411,-9.713288249024362,22.778368820819036,3.745235372377174e+17,0.2600708025119903,0.000133496042497094,10.241011282869957,0.3776529624838729,0.9644349841224978,south,8.559569248885623,-1.9768949336856254e-07,2013-12-25 05:40:00
460,43.821047198303035,25.071555957670512,43.79741233751288,-10.113509848841582,23.057535889251813,3.721730695596699e+17,0.24847064428560212,0.0001260905092599906,9.797159688903994,0.3827276399192526,0.9624035485308761,south,8.534552619952782,-3.1689053451276146e-07,2013-12-25 05:40:00
470,44.10461294163878,25.227611007925308,44.04722382099902,-10.217237622000694,23.13300861981852,3.689032586845068e+17,0.24112566848773426,0.00012153913974914845,9.500137551913257,0.3872444136113675,0.9608344842991184,south,8.50964550326026,-2.893466022798248e-07,2013-12-25 05:40:00
480,43.39785143783987,24.29452158929756,44.61020008880522,-10.81148936817867,23.650081895278436,3.6680100280418016e+17,0.235858904958872,0.000123885207499673,9.408046542524561,0.3295331181837341,0.9661586215809438,south,8.484847260541722,-3.1453159641022146e-07,2013-12-25 05:40:00
490,43.71426768710472,24.280937312575112,45.32361310149344,-11.258656742522309,23.996942266616937,3.633925345031183e+17,0.22631489527909954,0.00011757415871031595,9.013897686456845,0.32753562676991477,0.9649373264479499,south,8.460157258174037,-5.85082454870725e-07,2013-12-25 05:40:00
500,43.58675565856869,23.974496409589506,45.78293957799629,-11.518351477415596,24.377235552065976,3.593767965109981e+17,0.2211814390283389,0.00011437085763928537,8.787557684471379,0.32503378516552633,0.9643313555481405,south,8.435574867136822,-7.649910444889042e-07,2013-12-25 05:40:00
80,,,,,,,,,,-1.0757664962001704e-10,,north,9.568461737165052,,2013-12-25 05:50:00
90,,,,,,,,,,0.01234842848310484,,north,9.538897985579665,,2013-12-25 05:50:00
100,,,,,,,,,,0.06131960288911871,,north,9.509471037659582,,2013-12-25 05:50:00
110,,,,,,,,,,0.46245291854518755,,north,9.480180050642307,,2013-12-25 05:50:00
120,,,,,,,,,,1.413419568054909,,north,9.451024188245025,,2013-12-25 05:50:00
130,,,,,,,,,,1.4648341303269834,,north,9.422002620604932,,2013-12-25 05:50:00
140,,,,,,,,,,1.2938951988714138,,north,9.393114524220158,,2013-12-25 05:50:00
150,,,,,,,,,,1.339393932710492,,north,9.364359081891372,,2013-12-25 05:50:00
160,37.61779110717899,31.91796503981482,10.591928033851218,-0.02982403916672634,-2.5835966744882755,1276890702835447.5,12.877252238522422,0.019807990095787435,1.1125805882324749,0.9076249401882494,0.5507264348010292,north,9.335735482663964,,2013-12-25 05:50:00
170,13.925774824473965,12.65965381450685,1.4737529606722861,-0.1398384959906221,-3.2047818864707476,5154366902234748.0,9.447118350044818,0.012867545552058662,3.320343701892578,0.7713884898678246,0.811476300569919,north,9.307242921770898,9.199476134384917e-05,2013-12-25 05:50:00
180,-3.418069034370202,-1.7525004391680048,-4.399414872550836,-0.24891534510255658,-2.9700077840329753,1.0705423002556954e+16,7.220459298209575,0.008833239652187939,5.275805760588514,0.7096431346581349,0.8814386110251983,north,9.27888060057611,5.8790627255324414e-05,2013-12-25 05:50:00
190,-7.785038253358982,-5.430110605381519,-5.815704628492024,-0.3629177539252479,-2.8797810100244785,1.763758871174745e+16,5.692920040254659,0.006336745820521844,6.856193846591535,0.6412348209762484,0.9144727013209091,north,9.250647726518585,4.802472515384166e-05,2013-12-25 05:50:00
200,-4.932075965310519,-3.2842995033041764,-4.2410068198822835,-0.4470490182118558,-2.3579779901664137,2.7471737914255884e+16,4.4971216641089455,0.004551754247759834,8.512453709095993,0.5950629824277224,0.9346624329569946,north,9.222543513056936,4.448554561832141e-05,2013-12-25 05:50:00
210,0.9101013312551695,1.237884399903049,-1.2703199950228572,-0.4843695931854151,-1.485850765475311,4.180821813435424e+16,3.5709714575542777,0.003288789869255656,10.385366071116518,0.5484597229821818,0.9498382603390113,north,9.194567179614682,4.0358791607816605e-05,2013-12-25 05:50:00
220,6.846527427546827,5.8524541241002455,1.7361148114852434,-0.4924881951476514,-0.5917841920844598,6.081605735656695e+16,2.8604173112857127,0.002397344536767128,12.14201079777749,0.5274880405108713,0.9583655164861964,north,9.166717951525998,3.501286437015617e-05,2013-12-25 05:50:00
230,12.471010395089126,10.082248891748954,5.054566573021278,-0.42469910473074435,0.7028090675139386,8.382359737481378e+16,2.32387341181259,0.001786678749421054,13.74615493038265,0.5101787611074059,0.9642138875149966,north,9.138995059982113,3.0609902196412966e-05,2013-12-25 05:50:00
240,17.387569006831995,13.948969789215232,7.4789878755559664,-0.40423664735794873,1.4136865529992333,1.1135073485461907e+17,1.9159135879527323,0.0013586249254723497,15.07028646332881,0.4856398213506388,0.968781041227424,north,9.111397741978243,2.6521059759834314e-05,2013-12-25 05:50:00
250,21.60567971183059,17.280232340256333,9.55478909171267,-0.37417957580382405,2.0383534945563118,1.4186294661603146e+17,1.601400236813412,0.0010556300547557322,16.04130850354283,0.45876285616883067,0.9721963107814796,north,9.083925240261097,2.2481090045684827e-05,2013-12-25 05:50:00
260,25.073710803127607,20.040069649402362,11.235774496885155,-0.33820096913825787,2.546883385239259,1.7384413620693917e+17,1.3580844747935106,0.0008403934687335037,16.69038655038079,0.4339325714810407,0.9746598642320874,north,9.05657680327692,1.830607663457493e-05,2013-12-25 05:50:00
270,27.81644620485837,22.133468709413837,12.83754249410625,-0.2648890748581913,3.1934323686084958,2.0394775937649504e+17,1.1635596008763802,0.0006813884023351825,16.83581176726736,0.4094291453721121,0.9762584270381499,north,9.029351685120096,1.5191633099569813e-05,2013-12-25 05:50:00
280,30.08565664338068,23.985433370037054,13.853085991523171,-0.2329559462529629,3.4764897728509347,2.3396943109171565e+17,1.0146906056361824,0.0005685170940940914,16.896907851068303,0.417938046619413,0.9758624449164041,north,9.002249145482297,1.2866730490542357e-05,2013-12-25 05:50:00
290,31.79253525028136,25.438776145456124,14.502142275872702,-0.18910945234690815,3.617539319276368,2.6205608139636208e+17,0.8972661685509217,0.0004862643515350771,16.676358885395974,0.38189263835277276,0.9776124394800313,north,8.975268449602138,1.0011543370735941e-05,2013-12-25 05:50:00
300,32.9396466304254,26.333331034258695,15.165516733188744,-0.1295535164759883,3.9021927141734025,2.8410995144324675e+17,0.7989492080579501,0.0004203048946517553,16.222499377831074,0.38668829663300264,0.9767184100624307,north,8.948408868215399,7.980650612372177e-06,2013-12-25 05:50:00
310,33.956660566285926,27.25351823319686,15.427827795416624,-0.11106448748851275,3.8942960151384343,3.048566968929463e+17,0.7233306871698151,0.0003748417352333081,15.700061109121057,0.35971060449137476,0.9776017610395744,north,8.921669677505726,6.4648873279024204e-06,2013-12-25 05:50:00
320,34.5621543895578,27.76079489551268,15.70461764772175,-0.0716969559687523,3.9912769343035253,3.208135550934093e+17,0.6588833521681555,0.0003369953904066934,15.05714629509651,0.3576278071914946,0.9767996725207662,north,8.895050159055883,5.3285627336191145e-06,2013-12-25 05:50:00
330,35.13149452042947,28.34624952588851,15.719873172821863,-0.03874598781656868,3.906758295862963,3.361748835709957e+17,0.6068130540977034,0.0003080032428727691,14.489613552537998,0.33129003373362453,0.9776471095837576,north,8.868549599799476,4.462025407247585e-06,2013-12-25 05:50:00
340,35.56489455708327,28.828508811991362,15.624468255083954,-0.04091198800160556,3.751576134827705,3.47823508061385e+17,0.5639783318175929,0.00028529179950290996,13.902842548584458,0.33092492966472137,0.9767507140909522,north,8.842167291973231,3.2253999307921956e-06,2013-12-25 05:50:00
350,35.687006606758075,28.959855289483144,15.641069496662228,-0.0044417072854260956,3.7536161464481097,3.555233392368866e+17,0.5259450087674167,0.0002646343491941402,13.271371530207157,0.332512832779273,0.9755575081420145,north,8.815902533069698,2.4970978461629613e-06,2013-12-25 05:50:00
360,35.88431623563643,29.251060754052116,15.461792277134409,0.016265602901443736,3.5989390336464586,3.624120630444147e+17,0.493122841993568,0.00024593032517699704,12.613951051438228,0.33331973566121287,0.9742555986398824,north,8.789754625790525,1.87060241422488e-06,2013-12-25 05:50:00
370,36.115554371455204,29.538208656967225,15.309349219384995,-0.002707241128182455,3.4155354053433062,3.6586999115250726e+17,0.47003798040285677,0.00023832116825860336,12.167030982126544,0.2909226086339145,0.9766476406807552,north,8.763722878000134,1.2186787496593228e-06,2013-12-25 05:50:00
380,36.29965056628414,29.856732098682244,14.971810591000136,-0.047232009404307156,3.1126839824459496,3.6808202844707014e+17,0.4485552477434263,0.0002281045789839391,11.654063467504743,0.2972361311154136,0.9751293883428601,north,8.737806602679962,7.91247311052275e-07,2013-12-25 05:50:00
390,36.25790944656757,29.874077767487627,14.867681159462899,-0.005291713700540212,3.054729505195341,3.68435183276206e+17,0.42836135387020297,0.00021756187397890497,11.219513073236769,0.30915671018034396,0.9731836616029165,north,8.712005117883095,3.3453600170218277e-07,2013-12-25 05:50:00
400,36.34091490050545,30.09846063857744,14.510648974968714,-0.05868131120398854,2.761104807387829,3.6728755913548883e+17,0.4114299041590837,0.0002084014310283405,10.667765678338569,0.3211217483161661,0.97077759232138,north,8.686317746689436,1.651404802553953e-09,2013-12-25 05:50:00
410,36.42063873968164,30.268946910566523,14.255319238339117,-0.09940412977969272,2.5244513744873047,3.652002484263587e+17,0.40125774145398885,0.00020737352087599412,10.38036621719942,0.27892167051320393,0.9738329920862041,north,8.660743817161276,-3.185913287524484e-07,2013-12-25 05:50:00
420,36.84346950732458,30.78388975710639,14.025614509453375,-0.13506683256109783,2.2554888998397904,3.6173866971889e+17,0.3897122890049818,0.00020239914907596771,9.92820629255398,0.2809274107688369,0.9724827376217628,north,8.635282662299383,-5.601062442907335e-07,2013-12-25 05:50:00
430,36.56171574785149,30.65421285289593,13.611138937873902,-0.20016064028609307,1.9755715988122449,3.579567611359027e+17,0.3798747097350459,0.00019784363212519999,9.609644395083519,0.28240743212701425,0.971451076373237,north,8.609933619999481,-8.167800545103458e-07,2013-12-25 05:50:00
440,36.96053788761717,31.111299505229013,13.46740890737345,-0.23033139935821484,1.7824861959072376,3.527429124641e+17,0.3704999295522138,0.00019265981456877276,9.187916997327928,0.2805512858692187,0.9703699397327983,north,8.584696033009237,-9.9889619610178e-07,2013-12-25 05:50:00
450,36.97648853351493,31.153376228699976,13.433487060224898,-0.19249277541787715,1.7600756393980845,3.4780436712928083e+17,0.3614587847335615,0.00018705626662766193,8.860146131656364,0.2789162638028291,0.9694808666651176,north,8.559569248885623,-1.2006530033521403e-06,2013-12-25 05:50:00
460,37.486870017891725,31.726302961852834,13.254477216693784,-0.2536903241031186,1.5049587147954906,3.4134160068744557e+17,0.3536355711489084,0.00018255283680404486,8.506185198423339,0.2752996312559123,0.968649990679769,north,8.534552619952782,-1.3273918966759668e-06,2013-12-25 05:50:00
470,37.5849030004453,31.86008605045401,13.170101312497152,-0.24690227732187572,1.412922899324379,3.357437099789749e+17,0.34728108174308703,0.0001791660834021857,8.221065162874536,0.2722812767217312,0.9679418143769166,north,8.50964550326026,-1.1911213691436397e-06,2013-12-25 05:50:00
480,37.983043928319084,32.3650711024378,12.785417561338082,-0.409770974285884,0.9756859620342568,3.304006851788234e+17,0.3488178907133242,0.0001866903574779019,8.163754653391491,0.251840077714194,0.9700745953481643,north,8.484847260541722,-1.4596948948428061e-06,2013-12-25 05:50:00
490,38.31581303725101,32.87460930704956,12.242471843586598,-0.6038974811692416,0.4542425374448749,3.2321555952887974e+17,0.34557601370431595,0.00018584053603914918,7.887495108505009,0.2424035821548454,0.9701836896893521,north,8.460157258174037,-1.582803712387933e-06,2013-12-25 05:50:00
500,38.27390478216115,32.912299895379,12.021509248940871,-0.6461377297288189,0.28065688349034973,3.173396874195333e+17,0.342515800614063,0.0001845729847361031,7.706325981454439,0.2345814785725133,0.9704591093960794,north,8.435574867136822,-1.2109219514574129e-06,2013-12-25 05:50:00
80,,,,,,,,,,-1.0895188759122418e-10,,south,9.568461737165052,,2013-12-25 05:50:00
90,,,,,,,,,,0.01357740559218979,,south,9.538897985579665,,2013-12-25 05:50:00
100,,,,,,,,,,0.06311392977924997,,south,9.509471037659582,,2013-12-25 05:50:00
110,,,,,,,,,,0.46053031711362696,,south,9.480180050642307,,2013-12-25 05:50:00
120,,,,,,,,,,1.4252541142604065,,south,9.451024188245025,,2013-12-25 05:50:00
130,,,,,,,,,,1.5003769847030861,,south,9.422002620604932,,2013-12-25 05:50:00
140,,,,,,,,,,1.351943496494275,,south,9.393114524220158,,2013-12-25 05:50:00
150,,,,,,,,,,1.4498639727443396,,south,9.364359081891372,,2013-12-25 05:50:00
160,34.22568561845583,27.741435392903504,13.033716017328473,-0.07687780208181082,0.6005660605795946,1362919543267302.2,12.935468853951596,0.02009185030598827,1.2158336031590058,1.0367619850716001,0.5397478400079938,south,9.335735482663964,,2013-12-25 05:50:00
170,11.981537001877774,8.532247999070602,7.9356051227720625,-0.25892418341389806,3.3265451611577035,5408189599786745.0,9.550543523772,0.013241771610728318,3.735824394070855,0.88744218355494,0.8080486667479443,south,9.307242921770898,9.06542678495066e-05,2013-12-25 05:50:00
180,-4.272242901906997,-6.3108132704008515,6.615302289474743,-0.6573266529457941,7.591376512387383,1.1111210665911396e+16,7.330718966225747,0.009205665570777821,6.064951678034813,0.8282653533566201,0.8798434244004312,south,9.27888060057611,5.776212929796607e-05,2013-12-25 05:50:00
190,-8.194898286748439,-10.707991294241552,8.691611532389421,-1.102027372079151,10.862889495841479,1.8136539214789316e+16,5.7878612580986095,0.0066643039460429045,7.902061736089021,0.7521923282826783,0.913084094517245,south,9.250647726518585,4.6734519656038046e-05,2013-12-25 05:50:00
200,-5.170713492142859,-9.011712430562364,12.064516112030814,-1.4945080957092813,12.991036886252466,2.788502633057635e+16,4.5775001657547145,0.0048297406453093284,9.649434194781485,0.7068728189104992,0.9317447022402919,south,9.222543513056936,4.2420565645184694e-05,2013-12-25 05:50:00
210,0.5716435032640412,-4.818910935052085,15.603821918065536,-1.826489597090272,14.344090117464773,4.152226946037851e+16,3.6373637081596217,0.0035195740021041807,11.45871128591806,0.6524200866045857,0.9461305416862394,south,9.194567179614682,3.800438497807363e-05,2013-12-25 05:50:00
220,6.642903541570184,-0.21388311655530273,18.829629514034416,-2.124425298083493,15.282526323104161,5.904950616098697e+16,2.914398143788562,0.0025898495796028193,13.100663429542484,0.6400829615193593,0.9534171621175015,south,9.166717951525998,3.338478138803247e-05,2013-12-25 05:50:00
230,12.034586752583543,3.751059831098352,22.00727376856266,-2.5426306635866456,16.373869147399954,8.03947703080685e+16,2.3596477809883383,0.0019342671346657106,14.927438822232833,0.6229698178169991,0.9599386850701435,south,9.138995059982113,2.9076949847239586e-05,2013-12-25 05:50:00
240,17.115317747391778,7.681453798567321,24.439670149392448,-2.831888414114841,16.87735450547694,1.0505685991769848e+17,1.933694215193481,0.0014702846864811014,16.534976885509753,0.5990215973463009,0.9650390072144766,south,9.111397741978243,2.512201419747159e-05,2013-12-25 05:50:00
250,21.672117907698535,11.239497925405262,26.512636688878704,-3.0969696430563456,17.216419229123584,1.3221544614349726e+17,1.6048667618030295,0.001141120978262395,17.54844199673213,0.5677966038690464,0.968658140556274,south,9.083925240261097,2.150479679182764e-05,2013-12-25 05:50:00
260,25.494753920540372,14.192636167215415,28.320120783745708,-3.3823075404592564,17.544615164274813,1.607188551602006e+17,1.3489176607300966,0.0009047825452464288,18.141249905733105,0.5425247180498856,0.970962788356519,south,9.05657680327692,1.823758696604389e-05,2013-12-25 05:50:00
270,28.71037296911032,16.579062471775398,30.055377348428472,-3.7701623990095325,17.97067153144784,1.8938411184731667e+17,1.14789328045034,0.000733964059039802,18.363845448339234,0.5054426723751434,0.9732134742369917,south,9.029351685120096,1.524282546880056e-05,2013-12-25 05:50:00
280,31.24048576098855,18.438330908681536,31.46748407696468,-4.109389946700554,18.33805592454748,2.1675009868466323e+17,0.9841434893461263,0.0005985685906092297,18.105035970071448,0.5392868894784,0.9710750080042638,south,9.002249145482297,1.248809388675727e-05,2013-12-25 05:50:00
290,32.91926055277121,19.775261138222437,32.144223799900324,-4.219204957628493,18.369393759294628,2.4157784477039942e+17,0.8621606007923424,0.0005095175045405194,17.77786543166004,0.48575776910767493,0.9734029899890151,south,8.975268449602138,1.0297101262550262e-05,2013-12-25 05:50:00
300,34.626326894970276,20.872520075531902,33.44828637819129,-4.676535098800568,18.863517297308896,2.643363827849964e+17,0.7561945267531891,0.0004314161398354178,17.157230500758175,0.5092560753498812,0.9711738905664132,south,8.948408868215399,8.522091600583104e-06,2013-12-25 05:50:00
310,35.78821721075456,21.571960304510664,34.42944995547088,-5.082024998767347,19.247420331603806,2.8426927242253376e+17,0.6760757700360543,0.00038120190292857025,16.60281288813966,0.46216634942341983,0.9729172627174307,south,8.921669677505726,7.088678091045345e-06,2013-12-25 05:50:00
320,37.516181948291795,22.776427835597413,35.47096036773793,-5.468785291231997,19.481001902941312,3.020972123424929e+17,0.6036678251402665,0.0003318962595301163,16.289507366944445,0.473180695364285,0.971771789011081,south,8.895050159055883,5.71233324136156e-06,2013-12-25 05:50:00
330,37.99563708028805,23.09318425938372,35.80158028934729,-5.60773390858513,19.575353145103506,3.1609370162443264e+17,0.5532836209275982,0.0003051818268543298,15.886012741930648,0.42035704372352883,0.9742212982258415,south,8.868549599799476,4.626719196917394e-06,2013-12-25 05:50:00
340,38.83990946982104,23.514543025339826,36.7066173865257,-6.022425064312014,19.978226375574906,3.285262922561052e+17,0.5036037844146567,0.0002734211718473394,15.298812911256876,0.43130299953918527,0.9725810666631407,south,8.842167291973231,4.0051357295763935e-06,2013-12-25 05:50:00
350,39.61092542764832,23.831513338755588,37.67397814676147,-6.506746067582252,20.42921497173843,3.394818873708607e+17,0.459965012003037,0.00024574939933120886,14.647862350225566,0.4432199968041696,0.9706303373997953,south,8.815902533069698,3.083848897023144e-06,2013-12-25 05:50:00
360,39.85887625574099,23.91240300311297,38.05058107869884,-6.667702806117272,20.63887138311266,3.4645470780517357e+17,0.4277585046975899,0.0002266225301234732,14.036122185508297,0.45634736907156354,0.9685114143346708,south,8.789754625790525,2.5111524176453365e-06,2013-12-25 05:50:00
370,39.99196618025905,23.69598368936291,38.79816299702533,-7.184401564728458,21.07705078777735,3.537951291954318e+17,0.4010735638236854,0.0002162514105650151,13.620131865744943,0.3733361300931096,0.9733206857510842,south,8.763722878000134,2.1571508457549793e-06,2013-12-25 05:50:00
380,40.361687559957005,23.67698085288998,39.66071382832707,-7.660562097567124,21.567729541404205,3.585840270848156e+17,0.37377795723554,0.0001993022264268731,13.015636699864974,0.38958811607796473,0.9709375917653671,south,8.737806602679962,1.5041800002586146e-06,2013-12-25 05:50:00
390,40.43071851530518,23.558743773552376,40.09082489066435,-7.892553374531206,21.856115934543375,3.614077058897213e+17,0.35356203070275244,0.00018780944030718548,12.520833093483626,0.4087803010682244,0.9683841822184357,south,8.712005117883095,1.1264038104516742e-06,2013-12-25 05:50:00
400,40.72920303412462,23.47219684037199,40.95258885071507,-8.383568747922071,22.361234200972792,3.635250220461997e+17,0.3320136469608125,0.0001742259345271754,11.974558709577474,0.43050293715344695,0.9652961872005774,south,8.686317746689436,1.0223872607656232e-06,2013-12-25 05:50:00
410,40.47139446843146,22.90738231175153,41.65282802962831,-8.949370849550167,22.869212984652485,3.6562309087311814e+17,0.31726460494646513,0.00017052632148881875,11.623620209269673,0.35585905205272156,0.9702942803864882,south,8.660743817161276,5.491642894257604e-07,2013-12-25 05:50:00
420,40.66380024265867,22.972098065546454,41.93966254966368,-9.072810743142346,23.023058965832693,3.643240293847102e+17,0.3054369408919185,0.00016391388907680576,11.281110164877338,0.3651683079574074,0.9686450647037873,south,8.635282662299383,3.0351981930181143e-07,2013-12-25 05:50:00
430,40.99012276254717,22.890475534032078,42.84565418330681,-9.61359954165989,23.529817092310942,3.646121598645571e+17,0.2887523346633689,0.00015291888046374633,10.824365908383797,0.37414676088711385,0.9665896023930226,south,8.609933619999481,2.988832168677472e-07,2013-12-25 05:50:00
440,41.41483538154907,22.979478290489713,43.560752214898336,-10.042264872303017,23.857994115769884,3.6329728802114086e+17,0.2747514916192068,0.00014406469749665745,10.369438529059797,0.3820107605791901,0.9644689055132941,south,8.584696033009237,-6.778153820171266e-08,2013-12-25 05:50:00
450,41.36448333566316,22.76814758705765,43.94968956215091,-10.263819765583744,24.15230311185578,3.60927272564042e+17,0.2657762060392356,0.00013886494003674283,10.08917685755488,0.3885990694571779,0.9629120652928495,south,8.559569248885623,-2.0785689823248337e-07,2013-12-25 05:50:00
460,41.75109222549589,22.82214515851394,44.658179337133895,-10.697329978500502,24.47968155415231,3.5862504705200896e+17,0.2538159584136297,0.00013097622393652732,9.646560294579952,0.3947664788392179,0.9606858249166613,south,8.534552619952782,-3.280864255986048e-07,2013-12-25 05:50:00
470,42.01973751884577,22.959700674175263,44.922096426981874,-10.810893490357731,24.572053334204004,3.55431308786796e+17,0.24619432454673207,0.0001260424461992178,9.34799861071086,0.40027724015978117,0.9589386629714596,south,8.50964550326026,-2.9417482869143806e-07,2013-12-25 05:50:00
480,41.11658564859508,21.84327973363063,45.48296865419964,-11.453477520887175,25.14478859545447,3.534146122098071e+17,0.24140681970027303,0.0001292865892748455,9.279051908437332,0.33603290830207216,0.9650514878748593,south,8.484847260541722,-3.1795573732512223e-07,2013-12-25 05:50:00
490,41.347970387704926,21.741251863977357,46.22270608661234,-11.93637634121984,25.538176477785793,3.5009767802053664e+17,0.2315392881978954,0.00012253127890056925,8.885321820147253,0.33494261548398974,0.9636732093941232,south,8.460157258174037,-5.899451798054686e-07,2013-12-25 05:50:00
500,41.163381130575445,21.373491747585177,46.703896560815075,-12.217978382888756,25.954142790667092,3.4622783461718214e+17,0.2264391097959288,0.00011924885807167289,8.669950654809433,0.33293608544806796,0.9630189632443887,south,8.435574867136822,-7.606884332193169e-07,2013-12-25 05:50:00
80,,,,,,,,,,-1.0749282733156871e-10,,north,9.568461737165052,,2013-12-25 06:00:00
90,,,,,,,,,,0.012635993472906028,,north,9.538897985579665,,2013-12-25 06:00:00
100,,,,,,,,,,0.06200136834808952,,north,9.509471037659582,,2013-12-25 06:00:00
110,,,,,,,,,,0.46529372324978435,,north,9.480180050642307,,2013-12-25 06:00:00
120,,,,,,,,,,1.4219943745442507,,north,9.451024188245025,,2013-12-25 06:00:00
130,,,,,,,,,,1.4806465701545302,,north,9.422002620604932,,2013-12-25 06:00:00
140,,,,,,,,,,1.3201005213685788,,north,9.393114524220158,,2013-12-25 06:00:00
